2009.1.3 0:00,1,2010.1.2 0:00,132,2011.1.1 0:00,594,2012.1.2 0:00,5809,2013.1.2 0:00,38986,2014.1.1 0:00,41476,2015.1.2 0:00,72234,2016.1.1 0:00,123623,2017.1.1 0:00,180502
2009.7.10 0:00,82,2010.7.9 0:00,258,2011.7.8 0:00,8211,2012.7.8 0:00,21697,2013.7.9 0:00,41777,2014.7.8 0:00,70042,2015.7.9 0:00,187202,2016.7.7 0:00,216812,2017.7.8 0:00,220835
2009.7.12 0:00,76,2010.7.11 0:00,242,2011.7.10 0:00,8057,2012.7.10 0:00,33442,2013.7.11 0:00,41040,2014.7.10 0:00,64146,2015.7.11 0:00,171652,2016.7.9 0:00,185405,2017.7.10 0:00,251722
2009.7.14 0:00,72,2010.7.13 0:00,1739,2011.7.12 0:00,8795,2012.7.12 0:00,26493,2013.7.13 0:00,40313,2014.7.12 0:00,54181,2015.7.13 0:00,176542,2016.7.11 0:00,218089,2017.7.12 0:00,257138
2009.7.16 0:00,69,2010.7.15 0:00,1793,2011.7.14 0:00,8419,2012.7.14 0:00,25417,2013.7.15 0:00,36738,2014.7.14 0:00,59877,2015.7.15 0:00,122340,2016.7.13 0:00,218093,2017.7.14 0:00,227903
2009.7.18 0:00,3,2010.7.17 0:00,462,2011.7.16 0:00,7821,2012.7.16 0:00,30561,2013.7.17 0:00,39565,2014.7.16 0:00,67767,2015.7.17 0:00,118048,2016.7.15 0:00,216081,2017.7.16 0:00,203165
2009.7.20 0:00,75,2010.7.19 0:00,487,2011.7.18 0:00,8185,2012.7.18 0:00,30733,2013.7.19 0:00,38020,2014.7.18 0:00,62427,2015.7.19 0:00,134643,2016.7.17 0:00,171013,2017.7.18 0:00,260575
2009.7.22 0:00,69,2010.7.21 0:00,465,2011.7.20 0:00,8545,2012.7.20 0:00,35383,2013.7.21 0:00,36884,2014.7.20 0:00,54742,2015.7.21 0:00,123367,2016.7.19 0:00,222146,2017.7.20 0:00,230199
2009.7.24 0:00,75,2010.7.23 0:00,392,2011.7.22 0:00,8437,2012.7.22 0:00,29975,2013.7.23 0:00,39644,2014.7.22 0:00,66921,2015.7.23 0:00,111582,2016.7.21 0:00,217606,2017.7.22 0:00,223358
2009.7.26 0:00,13,2010.7.25 0:00,2337,2011.7.24 0:00,7866,2012.7.24 0:00,29945,2013.7.25 0:00,42304,2014.7.24 0:00,64815,2015.7.25 0:00,106038,2016.7.23 0:00,195796,2017.7.24 0:00,240072
2009.7.28 0:00,44,2010.7.27 0:00,445,2011.7.26 0:00,8401,2012.7.26 0:00,30652,2013.7.27 0:00,35987,2014.7.26 0:00,57528,2015.7.27 0:00,111331,2016.7.25 0:00,240533,2017.7.26 0:00,237853
2009.7.30 0:00,16,2010.7.29 0:00,3455,2011.7.28 0:00,7818,2012.7.28 0:00,33187,2013.7.29 0:00,44260,2014.7.28 0:00,59561,2015.7.29 0:00,136195,2016.7.27 0:00,235603,2017.7.28 0:00,247207
2009.8.1 0:00,23,2010.7.31 0:00,295,2011.7.30 0:00,6854,2012.7.30 0:00,38204,2013.7.31 0:00,51919,2014.7.30 0:00,64442,2015.7.31 0:00,133640,2016.7.29 0:00,231414,2017.7.30 0:00,184145
2009.8.3 0:00,15,2010.8.2 0:00,413,2011.8.1 0:00,8032,2012.8.1 0:00,34163,2013.8.2 0:00,53174,2014.8.1 0:00,69283,2015.8.2 0:00,98976,2016.7.31 0:00,192254,2017.8.1 0:00,131875
2009.8.5 0:00,91,2010.8.4 0:00,375,2011.8.3 0:00,8054,2012.8.3 0:00,29356,2013.8.4 0:00,44605,2014.8.3 0:00,52550,2015.8.4 0:00,132719,2016.8.2 0:00,252252,2017.8.3 0:00,213017
2009.8.7 0:00,74,2010.8.6 0:00,368,2011.8.5 0:00,7308,2012.8.5 0:00,32003,2013.8.6 0:00,52260,2014.8.5 0:00,72928,2015.8.6 0:00,132494,2016.8.4 0:00,231835,2017.8.5 0:00,239771
2009.8.9 0:00,98,2010.8.8 0:00,323,2011.8.7 0:00,6725,2012.8.7 0:00,28636,2013.8.8 0:00,57036,2014.8.7 0:00,70732,2015.8.8 0:00,104420,2016.8.6 0:00,196551,2017.8.7 0:00,249002
2009.8.11 0:00,67,2010.8.10 0:00,402,2011.8.9 0:00,8638,2012.8.9 0:00,33117,2013.8.10 0:00,52040,2014.8.9 0:00,62960,2015.8.10 0:00,110686,2016.8.8 0:00,236291,2017.8.9 0:00,260955
2009.8.13 0:00,81,2010.8.12 0:00,407,2011.8.11 0:00,8116,2012.8.11 0:00,29979,2013.8.12 0:00,45811,2014.8.11 0:00,70184,2015.8.12 0:00,115754,2016.8.10 0:00,245581,2017.8.11 0:00,284001
2009.8.15 0:00,34,2010.8.14 0:00,424,2011.8.13 0:00,7386,2012.8.13 0:00,49678,2013.8.14 0:00,50484,2014.8.13 0:00,75011,2015.8.14 0:00,107950,2016.8.12 0:00,232973,2017.8.13 0:00,263310
2009.8.17 0:00,17,2010.8.16 0:00,318,2011.8.15 0:00,8347,2012.8.15 0:00,49070,2013.8.16 0:00,68301,2014.8.15 0:00,69698,2015.8.16 0:00,86583,2016.8.14 0:00,200577,2017.8.15 0:00,311002
2009.8.19 0:00,15,2010.8.18 0:00,377,2011.8.17 0:00,8128,2012.8.17 0:00,40897,2013.8.18 0:00,53134,2014.8.17 0:00,59319,2015.8.18 0:00,120131,2016.8.16 0:00,256447,2017.8.17 0:00,347319
2009.8.21 0:00,16,2010.8.20 0:00,398,2011.8.19 0:00,7787,2012.8.19 0:00,35022,2013.8.20 0:00,66539,2014.8.19 0:00,75458,2015.8.20 0:00,116834,2016.8.18 0:00,239541,2017.8.19 0:00,266832
2009.8.23 0:00,12,2010.8.22 0:00,350,2011.8.21 0:00,7355,2012.8.21 0:00,40494,2013.8.22 0:00,62772,2014.8.21 0:00,75470,2015.8.22 0:00,107795,2016.8.20 0:00,210352,2017.8.21 0:00,236772
2009.8.25 0:00,55,2010.8.24 0:00,337,2011.8.23 0:00,7425,2012.8.23 0:00,31765,2013.8.24 0:00,51085,2014.8.23 0:00,60189,2015.8.24 0:00,117026,2016.8.22 0:00,229801,2017.8.23 0:00,315734
2009.8.27 0:00,33,2010.8.26 0:00,374,2011.8.25 0:00,7082,2012.8.25 0:00,35491,2013.8.26 0:00,53528,2014.8.25 0:00,66411,2015.8.26 0:00,125549,2016.8.24 0:00,237956,2017.8.25 0:00,208169
2009.8.29 0:00,83,2010.8.28 0:00,348,2011.8.27 0:00,6988,2012.8.27 0:00,31308,2013.8.28 0:00,63645,2014.8.27 0:00,74318,2015.8.28 0:00,121692,2016.8.26 0:00,226767,2017.8.27 0:00,261891
2009.8.31 0:00,95,2010.8.30 0:00,288,2011.8.29 0:00,7807,2012.8.29 0:00,33804,2013.8.30 0:00,60716,2014.8.29 0:00,67664,2015.8.30 0:00,92338,2016.8.28 0:00,174489,2017.8.29 0:00,281116
2009.9.2 0:00,68,2010.9.1 0:00,408,2011.8.31 0:00,7280,2012.8.31 0:00,41495,2013.9.1 0:00,45578,2014.8.31 0:00,59751,2015.9.1 0:00,140970,2016.8.30 0:00,254486,2017.8.31 0:00,280724
2009.9.4 0:00,63,2010.9.3 0:00,314,2011.9.2 0:00,6917,2012.9.2 0:00,31268,2013.9.3 0:00,50503,2014.9.2 0:00,71539,2015.9.3 0:00,137446,2016.9.1 0:00,238207,2017.9.2 0:00,236811
2009.9.6 0:00,72,2010.9.5 0:00,303,2011.9.4 0:00,6612,2012.9.4 0:00,36940,2013.9.5 0:00,60222,2014.9.4 0:00,70940,2015.9.5 0:00,137427,2016.9.3 0:00,182204,2017.9.4 0:00,269280
2009.9.8 0:00,66,2010.9.7 0:00,271,2011.9.6 0:00,7705,2012.9.6 0:00,44218,2013.9.7 0:00,54231,2014.9.6 0:00,67529,2015.9.7 0:00,119041,2016.9.5 0:00,227683,2017.9.6 0:00,276225
2009.9.10 0:00,61,2010.9.9 0:00,343,2011.9.8 0:00,6481,2012.9.8 0:00,34359,2013.9.9 0:00,54966,2014.9.8 0:00,71754,2015.9.9 0:00,128619,2016.9.7 0:00,250809,2017.9.8 0:00,279488
2009.9.12 0:00,71,2010.9.11 0:00,296,2011.9.10 0:00,6453,2012.9.10 0:00,32055,2013.9.11 0:00,49512,2014.9.10 0:00,76417,2015.9.11 0:00,165288,2016.9.9 0:00,222094,2017.9.10 0:00,193240
2009.9.14 0:00,81,2010.9.13 0:00,436,2011.9.12 0:00,6422,2012.9.12 0:00,30406,2013.9.13 0:00,48362,2014.9.12 0:00,66303,2015.9.13 0:00,139320,2016.9.11 0:00,180391,2017.9.12 0:00,256230
2009.9.16 0:00,59,2010.9.15 0:00,450,2011.9.14 0:00,6515,2012.9.14 0:00,35146,2013.9.15 0:00,46764,2014.9.14 0:00,66033,2015.9.15 0:00,165993,2016.9.13 0:00,241215,2017.9.14 0:00,268068
2009.9.18 0:00,81,2010.9.17 0:00,379,2011.9.16 0:00,6042,2012.9.16 0:00,27351,2013.9.17 0:00,66291,2014.9.16 0:00,89326,2015.9.17 0:00,241346,2016.9.15 0:00,233488,2017.9.16 0:00,228257
2009.9.20 0:00,79,2010.9.19 0:00,339,2011.9.18 0:00,5775,2012.9.18 0:00,31313,2013.9.19 0:00,59004,2014.9.18 0:00,79754,2015.9.19 0:00,117999,2016.9.17 0:00,215529,2017.9.18 0:00,218204
2009.9.22 0:00,35,2010.9.21 0:00,636,2011.9.20 0:00,7420,2012.9.20 0:00,33825,2013.9.21 0:00,53286,2014.9.20 0:00,62315,2015.9.21 0:00,124667,2016.9.19 0:00,223540,2017.9.20 0:00,235723
2009.9.24 0:00,82,2010.9.23 0:00,698,2011.9.22 0:00,6808,2012.9.22 0:00,23847,2013.9.23 0:00,60286,2014.9.22 0:00,68526,2015.9.23 0:00,134964,2016.9.21 0:00,239216,2017.9.22 0:00,227615
2009.9.26 0:00,94,2010.9.25 0:00,451,2011.9.24 0:00,6231,2012.9.24 0:00,31279,2013.9.25 0:00,58150,2014.9.24 0:00,81104,2015.9.25 0:00,130740,2016.9.23 0:00,223187,2017.9.24 0:00,185277
2009.9.28 0:00,88,2010.9.27 0:00,639,2011.9.26 0:00,5917,2012.9.26 0:00,31886,2013.9.27 0:00,50429,2014.9.26 0:00,73278,2015.9.27 0:00,107256,2016.9.25 0:00,197298,2017.9.26 0:00,263648
2009.9.30 0:00,87,2010.9.29 0:00,998,2011.9.28 0:00,5795,2012.9.28 0:00,29898,2013.9.29 0:00,41741,2014.9.28 0:00,62200,2015.9.29 0:00,139440,2016.9.27 0:00,243008,2017.9.28 0:00,275976
2009.10.2 0:00,76,2010.10.1 0:00,563,2011.9.30 0:00,5762,2012.9.30 0:00,21143,2013.10.1 0:00,55320,2014.9.30 0:00,78590,2015.10.1 0:00,135885,2016.9.29 0:00,242730,2017.9.30 0:00,212678
2009.10.4 0:00,61,2010.10.3 0:00,401,2011.10.2 0:00,5145,2012.10.2 0:00,28543,2013.10.3 0:00,61708,2014.10.2 0:00,74630,2015.10.3 0:00,132880,2016.10.1 0:00,213930,2017.10.2 0:00,295002
2009.10.6 0:00,43,2010.10.5 0:00,353,2011.10.4 0:00,5316,2012.10.4 0:00,29518,2013.10.5 0:00,47895,2014.10.4 0:00,70430,2015.10.5 0:00,117528,2016.10.3 0:00,260813,2017.10.4 0:00,232826
2009.10.8 0:00,70,2010.10.7 0:00,370,2011.10.6 0:00,6004,2012.10.6 0:00,35662,2013.10.7 0:00,43235,2014.10.6 0:00,75126,2015.10.7 0:00,139516,2016.10.5 0:00,266811,2017.10.6 0:00,283699
2009.10.10 0:00,77,2010.10.9 0:00,382,2011.10.8 0:00,5604,2012.10.8 0:00,38366,2013.10.9 0:00,46991,2014.10.8 0:00,80324,2015.10.9 0:00,119490,2016.10.7 0:00,268419,2017.10.8 0:00,238385
2009.10.12 0:00,63,2010.10.11 0:00,348,2011.10.10 0:00,5530,2012.10.10 0:00,32255,2013.10.11 0:00,54449,2014.10.10 0:00,84811,2015.10.11 0:00,105878,2016.10.9 0:00,210548,2017.10.10 0:00,303101
2009.10.14 0:00,56,2010.10.13 0:00,350,2011.10.12 0:00,6498,2012.10.12 0:00,24200,2013.10.13 0:00,51248,2014.10.12 0:00,63946,2015.10.13 0:00,133757,2016.10.11 0:00,263565,2017.10.12 0:00,293164
2009.10.16 0:00,66,2010.10.15 0:00,333,2011.10.14 0:00,5676,2012.10.14 0:00,26981,2013.10.15 0:00,57320,2014.10.14 0:00,81491,2015.10.15 0:00,157228,2016.10.13 0:00,229703,2017.10.14 0:00,293140
2009.10.18 0:00,65,2010.10.17 0:00,485,2011.10.16 0:00,4878,2012.10.16 0:00,33464,2013.10.17 0:00,45193,2014.10.16 0:00,74010,2015.10.17 0:00,139308,2016.10.15 0:00,210448,2017.10.16 0:00,314725
2009.10.20 0:00,111,2010.10.19 0:00,964,2011.10.18 0:00,5562,2012.10.18 0:00,28432,2013.10.19 0:00,54639,2014.10.18 0:00,69474,2015.10.19 0:00,136583,2016.10.17 0:00,237232,2017.10.18 0:00,329579
2009.10.22 0:00,88,2010.10.21 0:00,602,2011.10.20 0:00,4708,2012.10.20 0:00,27673,2013.10.21 0:00,58142,2014.10.20 0:00,78443,2015.10.21 0:00,161031,2016.10.19 0:00,201025,2017.10.20 0:00,312409
2009.10.24 0:00,75,2010.10.23 0:00,623,2011.10.22 0:00,4820,2012.10.22 0:00,35647,2013.10.23 0:00,54572,2014.10.22 0:00,79546,2015.10.23 0:00,146222,2016.10.21 0:00,265355,2017.10.22 0:00,289131
2009.10.26 0:00,65,2010.10.25 0:00,479,2011.10.24 0:00,5919,2012.10.24 0:00,33568,2013.10.25 0:00,59853,2014.10.24 0:00,81643,2015.10.25 0:00,128209,2016.10.23 0:00,191578,2017.10.24 0:00,347220
2009.10.28 0:00,64,2010.10.27 0:00,569,2011.10.26 0:00,5307,2012.10.26 0:00,22540,2013.10.27 0:00,44388,2014.10.26 0:00,70537,2015.10.27 0:00,141609,2016.10.25 0:00,237030,2017.10.26 0:00,265827
2009.10.30 0:00,62,2010.10.29 0:00,466,2011.10.28 0:00,5111,2012.10.28 0:00,17381,2013.10.29 0:00,51237,2014.10.28 0:00,88600,2015.10.29 0:00,165622,2016.10.27 0:00,326388,2017.10.28 0:00,207066
2009.11.1 0:00,30,2010.10.31 0:00,311,2011.10.30 0:00,4888,2012.10.30 0:00,29930,2013.10.31 0:00,56476,2014.10.30 0:00,93338,2015.10.31 0:00,155292,2016.10.29 0:00,229689,2017.10.30 0:00,316077
2009.11.3 0:00,57,2010.11.2 0:00,283,2011.11.1 0:00,5885,2012.11.1 0:00,25458,2013.11.2 0:00,41179,2014.11.1 0:00,74548,2015.11.2 0:00,159656,2016.10.31 0:00,241778,2017.11.1 0:00,241788
2009.11.5 0:00,65,2010.11.4 0:00,339,2011.11.3 0:00,5746,2012.11.3 0:00,25264,2013.11.4 0:00,42094,2014.11.3 0:00,84522,2015.11.4 0:00,211121,2016.11.2 0:00,268418,2017.11.3 0:00,277598
2009.11.7 0:00,76,2010.11.6 0:00,389,2011.11.5 0:00,6575,2012.11.5 0:00,32202,2013.11.6 0:00,55035,2014.11.5 0:00,89249,2015.11.6 0:00,165214,2016.11.4 0:00,248043,2017.11.5 0:00,251728
2009.11.9 0:00,65,2010.11.8 0:00,498,2011.11.7 0:00,5329,2012.11.7 0:00,37442,2013.11.8 0:00,59961,2014.11.7 0:00,89542,2015.11.8 0:00,134785,2016.11.6 0:00,228420,2017.11.7 0:00,335636
2009.11.11 0:00,78,2010.11.10 0:00,372,2011.11.9 0:00,6627,2012.11.9 0:00,26851,2013.11.10 0:00,57169,2014.11.9 0:00,72217,2015.11.10 0:00,154030,2016.11.8 0:00,296060,2017.11.9 0:00,341281
2009.11.13 0:00,73,2010.11.12 0:00,296,2011.11.11 0:00,5439,2012.11.11 0:00,23728,2013.11.12 0:00,58510,2014.11.11 0:00,87338,2015.11.12 0:00,154219,2016.11.10 0:00,271374,2017.11.11 0:00,194634
2009.11.15 0:00,96,2010.11.14 0:00,399,2011.11.13 0:00,5088,2012.11.13 0:00,24841,2013.11.14 0:00,70175,2014.11.13 0:00,100117,2015.11.14 0:00,156065,2016.11.12 0:00,228886,2017.11.13 0:00,309299
2009.11.17 0:00,91,2010.11.16 0:00,12087,2011.11.15 0:00,6442,2012.11.15 0:00,37743,2013.11.16 0:00,51595,2014.11.15 0:00,74831,2015.11.16 0:00,150942,2016.11.14 0:00,270506,2017.11.15 0:00,321788
2009.11.19 0:00,73,2010.11.18 0:00,434,2011.11.17 0:00,5596,2012.11.17 0:00,34273,2013.11.18 0:00,73198,2014.11.17 0:00,85201,2015.11.18 0:00,168587,2016.11.16 0:00,291186,2017.11.17 0:00,306617
2009.11.21 0:00,77,2010.11.20 0:00,12322,2011.11.19 0:00,4909,2012.11.19 0:00,35160,2013.11.20 0:00,77962,2014.11.19 0:00,87321,2015.11.20 0:00,155128,2016.11.18 0:00,275925,2017.11.19 0:00,264855
2009.11.23 0:00,96,2010.11.22 0:00,395,2011.11.21 0:00,5044,2012.11.21 0:00,41245,2013.11.22 0:00,76646,2014.11.21 0:00,86577,2015.11.22 0:00,126564,2016.11.20 0:00,246537,2017.11.21 0:00,371091
2009.11.25 0:00,85,2010.11.24 0:00,2749,2011.11.23 0:00,5620,2012.11.23 0:00,31482,2013.11.24 0:00,60018,2014.11.23 0:00,75041,2015.11.24 0:00,150056,2016.11.22 0:00,285635,2017.11.23 0:00,352207
2009.11.27 0:00,75,2010.11.26 0:00,1542,2011.11.25 0:00,5374,2012.11.25 0:00,34821,2013.11.26 0:00,80055,2014.11.25 0:00,82813,2015.11.26 0:00,164730,2016.11.24 0:00,333466,2017.11.25 0:00,336689
2009.11.29 0:00,58,2010.11.28 0:00,457,2011.11.27 0:00,4794,2012.11.27 0:00,29528,2013.11.28 0:00,102010,2014.11.27 0:00,82979,2015.11.28 0:00,171602,2016.11.26 0:00,279374,2017.11.27 0:00,379256
2009.12.1 0:00,66,2010.11.30 0:00,455,2011.11.29 0:00,6529,2012.11.29 0:00,39050,2013.11.30 0:00,80868,2014.11.29 0:00,81452,2015.11.30 0:00,172183,2016.11.28 0:00,298530,2017.11.29 0:00,398090
2009.12.3 0:00,85,2010.12.2 0:00,472,2011.12.1 0:00,6735,2012.12.1 0:00,37722,2013.12.2 0:00,74324,2014.12.1 0:00,95220,2015.12.2 0:00,177277,2016.11.30 0:00,292654,2017.12.1 0:00,412908
2009.12.5 0:00,52,2010.12.4 0:00,402,2011.12.3 0:00,5533,2012.12.3 0:00,22407,2013.12.4 0:00,79738,2014.12.3 0:00,97296,2015.12.4 0:00,160944,2016.12.2 0:00,318263,2017.12.3 0:00,353044
2009.12.7 0:00,94,2010.12.6 0:00,447,2011.12.5 0:00,6347,2012.12.5 0:00,33176,2013.12.6 0:00,71277,2014.12.5 0:00,92900,2015.12.6 0:00,179777,2016.12.4 0:00,245650,2017.12.5 0:00,405709
2009.12.9 0:00,104,2010.12.8 0:00,537,2011.12.7 0:00,7119,2012.12.7 0:00,32887,2013.12.8 0:00,49174,2014.12.7 0:00,77357,2015.12.8 0:00,192097,2016.12.6 0:00,319762,2017.12.7 0:00,372345
2009.12.11 0:00,125,2010.12.10 0:00,382,2011.12.9 0:00,5686,2012.12.9 0:00,32838,2013.12.10 0:00,67874,2014.12.9 0:00,89587,2015.12.10 0:00,211452,2016.12.8 0:00,282711,2017.12.9 0:00,403399
2009.12.13 0:00,104,2010.12.12 0:00,564,2011.12.11 0:00,5240,2012.12.11 0:00,36341,2013.12.12 0:00,59677,2014.12.11 0:00,85829,2015.12.12 0:00,211456,2016.12.10 0:00,250241,2017.12.11 0:00,368598
2009.12.15 0:00,117,2010.12.14 0:00,683,2011.12.13 0:00,5515,2012.12.13 0:00,40260,2013.12.14 0:00,55858,2014.12.13 0:00,79512,2015.12.14 0:00,221499,2016.12.12 0:00,268662,2017.12.13 0:00,424579
2009.12.17 0:00,163,2010.12.16 0:00,523,2011.12.15 0:00,5476,2012.12.15 0:00,33526,2013.12.16 0:00,63090,2014.12.15 0:00,95727,2015.12.16 0:00,222531,2016.12.14 0:00,286328,2017.12.15 0:00,405676
2009.12.19 0:00,225,2010.12.18 0:00,466,2011.12.17 0:00,4819,2012.12.17 0:00,40828,2013.12.18 0:00,81656,2014.12.17 0:00,93704,2015.12.18 0:00,214387,2016.12.16 0:00,279361,2017.12.17 0:00,391910
2009.12.21 0:00,188,2010.12.20 0:00,934,2011.12.19 0:00,5200,2012.12.19 0:00,49016,2013.12.20 0:00,69475,2014.12.19 0:00,92052,2015.12.20 0:00,191441,2016.12.18 0:00,235789,2017.12.19 0:00,378622
2009.12.23 0:00,169,2010.12.22 0:00,634,2011.12.21 0:00,5667,2012.12.21 0:00,40658,2013.12.22 0:00,51543,2014.12.21 0:00,80829,2015.12.22 0:00,223130,2016.12.20 0:00,296473,2017.12.21 0:00,335482
2009.12.25 0:00,158,2010.12.24 0:00,578,2011.12.23 0:00,5740,2012.12.23 0:00,39228,2013.12.24 0:00,56872,2014.12.23 0:00,99770,2015.12.24 0:00,227189,2016.12.22 0:00,314644,2017.12.23 0:00,308211
2009.12.27 0:00,170,2010.12.26 0:00,650,2011.12.25 0:00,5307,2012.12.25 0:00,27560,2013.12.26 0:00,48575,2014.12.25 0:00,70684,2015.12.26 0:00,170904,2016.12.24 0:00,240820,2017.12.25 0:00,228926
2009.12.29 0:00,164,2010.12.28 0:00,584,2011.12.27 0:00,5571,2012.12.27 0:00,43119,2013.12.28 0:00,47777,2014.12.27 0:00,78776,2015.12.28 0:00,166837,2016.12.26 0:00,244914,2017.12.27 0:00,307642
2009.12.31 0:00,150,2010.12.30 0:00,542,2011.12.29 0:00,5023,2012.12.29 0:00,39248,2013.12.30 0:00,56501,2014.12.29 0:00,79812,2015.12.30 0:00,181836,2016.12.28 0:00,305394,2017.12.29 0:00,353824
,,,,2011.12.31 0:00,5357,2012.12.31 0:00,34228,,,2014.12.31 0:00,83768,,,2016.12.30 0:00,286818,2017.12.31 0:00,290422
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,,,,,,
MAX,225,12322,12602,56997,102010,100117,241346,333466,424579,,,,,,,,
AVG,90.08241758,514.1813187,5202.076503,23023.63388,53734.04945,69277.82514,125379.7363,226639.3825,284633.0383,,,,,,,,
MIN,0,118,594,5259,28865,41476,72234,123623,131875,,,,,,,,
H_MAX,1.11351E-05,0.121681963,16.45440492,28.20660012,11388.57803,331485.3001,864036.7037,2589949.671,15363575.41,,,,,,,,
H_AVG,4.45492E-06,0.014877561,6.360979786,15.63206886,1479.465095,140775.7083,403612.8539,1523826.696,6374341.86,,,,,,,,
H_MIN,0,7.64429E-06,0.116733066,8.450978823,19.22278234,11493.6341,262301.1812,693089.3552,2147763.141,,,,,,,,